Date/Time,Year,Month,Day,Time,Temp (C),Dew Point Temp (C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,filename
2017-01-31 07:00,2017,1,31,07:00,0.3,-5.9,63.0,3.0,7.0,48.3,102.57,,,Mainly Clear,katkam-20170131070000.jpg
2017-01-31 10:00,2017,1,31,10:00,3.3,-4.0,59.0,29.0,4.0,48.3,102.65,,,Clear,katkam-20170131100000.jpg
2017-01-31 13:00,2017,1,31,13:00,5.9,-5.4,44.0,29.0,16.0,48.3,102.66,,,Clear,katkam-20170131130000.jpg
2017-01-31 16:00,2017,1,31,16:00,6.0,-14.2,22.0,6.0,11.0,48.3,102.64,,,Mainly Clear,katkam-20170131160000.jpg
2017-02-01 07:00,2017,2,1,07:00,-2.1,-10.0,55.0,9.0,7.0,48.3,102.98,,-5.0,Mainly Clear,katkam-20170201070000.jpg
2017-02-01 10:00,2017,2,1,10:00,2.9,-9.8,39.0,3.0,8.0,48.3,102.96,,,Mainly Clear,katkam-20170201100000.jpg
2017-02-01 13:00,2017,2,1,13:00,7.0,-15.2,19.0,5.0,19.0,48.3,102.79,,,Mainly Clear,katkam-20170201130000.jpg
2017-02-01 16:00,2017,2,1,16:00,4.3,-3.5,57.0,30.0,12.0,48.3,102.68,,,Mainly Clear,katkam-20170201160000.jpg
2017-02-02 07:00,2017,2,2,07:00,-1.6,-11.0,49.0,13.0,4.0,48.3,102.41,,-3.0,Mainly Clear,katkam-20170202070000.jpg
2017-02-02 10:00,2017,2,2,10:00,3.3,-10.1,37.0,36.0,3.0,48.3,102.38,,,Mostly Cloudy,katkam-20170202100000.jpg
2017-02-02 13:00,2017,2,2,13:00,5.7,-7.2,39.0,29.0,14.0,48.3,102.17,,,Cloudy,katkam-20170202130000.jpg
2017-02-02 16:00,2017,2,2,16:00,4.2,-3.3,58.0,29.0,17.0,48.3,101.9,,,Cloudy,katkam-20170202160000.jpg
2017-02-03 07:00,2017,2,3,07:00,-0.7,-3.7,80.0,36.0,3.0,9.7,100.54,,-2.0,Snow,katkam-20170203070000.jpg
2017-02-03 08:00,2017,2,3,08:00,-1.6,-2.4,94.0,14.0,12.0,0.6,100.48,,-6.0,Moderate Snow,katkam-20170203080000.jpg
2017-02-03 09:00,2017,2,3,09:00,-1.8,-2.4,96.0,8.0,8.0,0.6,100.38,,-5.0,Moderate Snow,katkam-20170203090000.jpg
2017-02-03 10:00,2017,2,3,10:00,-1.8,-2.4,96.0,9.0,6.0,4.8,100.31,,-4.0,Snow,katkam-20170203100000.jpg
2017-02-03 11:00,2017,2,3,11:00,-1.3,-2.4,92.0,14.0,5.0,4.8,100.23,,-3.0,Snow,katkam-20170203110000.jpg
2017-02-03 12:00,2017,2,3,12:00,-1.1,-2.4,91.0,10.0,8.0,4.8,100.1,,-4.0,Snow,katkam-20170203120000.jpg
2017-02-03 13:00,2017,2,3,13:00,-1.0,-1.8,94.0,12.0,7.0,1.2,99.95,,-4.0,Snow,katkam-20170203130000.jpg
2017-02-03 14:00,2017,2,3,14:00,-1.0,-1.6,96.0,20.0,4.0,0.8,99.83,,-2.0,Moderate Snow,katkam-20170203140000.jpg
2017-02-03 15:00,2017,2,3,15:00,-0.5,-1.1,96.0,18.0,4.0,1.6,99.75,,-2.0,Snow,katkam-20170203150000.jpg
2017-02-03 16:00,2017,2,3,16:00,-0.3,-0.7,97.0,20.0,6.0,2.0,99.71,,-2.0,Snow,katkam-20170203160000.jpg
2017-02-03 17:00,2017,2,3,17:00,-0.1,-0.5,97.0,19.0,7.0,1.2,99.69,,-3.0,Snow,katkam-20170203170000.jpg
2017-02-04 06:00,2017,2,4,06:00,0.4,0.0,97.0,9.0,14.0,12.9,100.18,,,Snow,katkam-20170204060000.jpg
2017-02-04 07:00,2017,2,4,07:00,0.5,-0.1,96.0,9.0,16.0,4.8,100.26,,,"Rain,Snow",katkam-20170204070000.jpg
2017-02-04 08:00,2017,2,4,08:00,0.3,-0.1,97.0,8.0,7.0,2.4,100.37,,,Snow,katkam-20170204080000.jpg
2017-02-04 09:00,2017,2,4,09:00,0.3,-0.1,97.0,11.0,12.0,2.4,100.46,,,Snow,katkam-20170204090000.jpg
2017-02-04 10:00,2017,2,4,10:00,0.2,-0.2,97.0,9.0,12.0,4.0,100.55,,,Snow,katkam-20170204100000.jpg
2017-02-04 11:00,2017,2,4,11:00,0.2,-0.7,94.0,9.0,20.0,12.9,100.6,,,Snow,katkam-20170204110000.jpg
2017-02-04 13:00,2017,2,4,13:00,0.7,-0.5,92.0,9.0,16.0,12.9,100.53,,,Cloudy,katkam-20170204130000.jpg
2017-02-04 14:00,2017,2,4,14:00,0.4,-0.5,94.0,10.0,12.0,2.4,100.45,,,Snow,katkam-20170204140000.jpg
2017-02-04 15:00,2017,2,4,15:00,0.4,-0.2,96.0,8.0,10.0,2.4,100.34,,,Snow,katkam-20170204150000.jpg
2017-02-04 16:00,2017,2,4,16:00,0.4,-0.2,96.0,10.0,17.0,4.8,100.28,,,Snow,katkam-20170204160000.jpg
2017-02-04 17:00,2017,2,4,17:00,0.4,-0.3,95.0,6.0,3.0,2.4,100.26,,,Snow,katkam-20170204170000.jpg
2017-02-05 16:00,2017,2,5,16:00,0.5,0.1,97.0,7.0,11.0,4.8,100.01,,,Snow,katkam-20170205160000.jpg
2017-02-06 06:00,2017,2,6,06:00,-2.6,-3.3,95.0,11.0,15.0,3.2,99.57,,-8.0,Snow Showers,katkam-20170206060000.jpg
2017-02-06 07:00,2017,2,6,07:00,-3.0,-3.8,94.0,10.0,20.0,2.4,99.66,,-9.0,Snow Showers,katkam-20170206070000.jpg
2017-02-06 08:00,2017,2,6,08:00,-3.3,-4.6,91.0,10.0,21.0,4.8,99.73,,-10.0,Snow Showers,katkam-20170206080000.jpg
2017-02-06 10:00,2017,2,6,10:00,-2.4,-5.9,77.0,10.0,18.0,16.1,99.86,,-8.0,Mostly Cloudy,katkam-20170206100000.jpg
2017-02-06 13:00,2017,2,6,13:00,-0.7,-5.5,70.0,9.0,15.0,19.3,99.97,,-5.0,Mostly Cloudy,katkam-20170206130000.jpg
2017-02-06 15:00,2017,2,6,15:00,-0.9,-4.4,77.0,9.0,17.0,12.9,100.03,,-6.0,Snow Showers,katkam-20170206150000.jpg
2017-02-06 16:00,2017,2,6,16:00,-1.9,-3.5,89.0,12.0,8.0,1.2,100.17,,-5.0,Snow Showers,katkam-20170206160000.jpg
2017-02-06 17:00,2017,2,6,17:00,-2.1,-2.7,96.0,36.0,1.0,1.2,100.28,,-2.0,Snow,katkam-20170206170000.jpg
2017-02-07 06:00,2017,2,7,06:00,-2.5,-3.9,90.0,9.0,14.0,24.1,100.68,,-7.0,Snow,katkam-20170207060000.jpg
2017-02-07 07:00,2017,2,7,07:00,-4.6,-5.7,92.0,10.0,12.0,19.3,100.6,,-9.0,Mostly Cloudy,katkam-20170207070000.jpg
2017-02-07 10:00,2017,2,7,10:00,-2.7,-5.5,81.0,14.0,9.0,32.2,100.67,,-6.0,Mainly Clear,katkam-20170207100000.jpg
2017-02-07 13:00,2017,2,7,13:00,0.2,-5.0,68.0,20.0,8.0,32.2,100.7,,,Mainly Clear,katkam-20170207130000.jpg
2017-02-07 16:00,2017,2,7,16:00,1.4,-2.6,75.0,22.0,7.0,32.2,100.91,,,Mostly Cloudy,katkam-20170207160000.jpg
2017-02-08 07:00,2017,2,8,07:00,-4.4,-8.4,74.0,9.0,12.0,48.3,101.63,,-9.0,Cloudy,katkam-20170208070000.jpg
2017-02-08 10:00,2017,2,8,10:00,-2.9,-7.3,72.0,10.0,9.0,48.3,101.44,,-6.0,Cloudy,katkam-20170208100000.jpg
2017-02-08 12:00,2017,2,8,12:00,-1.8,-6.6,70.0,10.0,9.0,24.1,101.34,,-5.0,Snow,katkam-20170208120000.jpg
2017-02-08 13:00,2017,2,8,13:00,-1.2,-4.7,77.0,31.0,5.0,48.3,101.24,,-3.0,Cloudy,katkam-20170208130000.jpg
2017-02-08 14:00,2017,2,8,14:00,-1.4,-3.3,87.0,19.0,8.0,0.8,101.16,,-4.0,Moderate Snow,katkam-20170208140000.jpg
2017-02-08 15:00,2017,2,8,15:00,-1.6,-2.4,94.0,17.0,8.0,11.3,101.01,,-5.0,Snow,katkam-20170208150000.jpg
2017-02-08 16:00,2017,2,8,16:00,-1.7,-2.8,92.0,15.0,9.0,16.1,100.91,,-5.0,Snow,katkam-20170208160000.jpg
2017-02-08 17:00,2017,2,8,17:00,-1.8,-2.6,94.0,13.0,9.0,1.2,100.76,,-5.0,Snow,katkam-20170208170000.jpg
2017-02-09 06:00,2017,2,9,06:00,0.3,0.0,98.0,10.0,11.0,9.7,99.27,,,"Rain,Fog",katkam-20170209060000.jpg
2017-02-09 07:00,2017,2,9,07:00,0.6,0.3,98.0,8.0,10.0,12.9,99.19,,,Rain,katkam-20170209070000.jpg
2017-02-09 08:00,2017,2,9,08:00,0.9,0.6,98.0,8.0,9.0,12.9,99.02,,,Rain,katkam-20170209080000.jpg
2017-02-09 09:00,2017,2,9,09:00,1.4,1.1,98.0,23.0,9.0,4.8,98.94,,,"Rain,Fog",katkam-20170209090000.jpg
2017-02-09 10:00,2017,2,9,10:00,2.2,1.9,98.0,26.0,9.0,3.2,98.92,,,"Moderate Rain,Fog",katkam-20170209100000.jpg
2017-02-09 11:00,2017,2,9,11:00,2.2,1.9,98.0,16.0,15.0,3.2,98.89,,,"Heavy Rain,Fog",katkam-20170209110000.jpg
2017-02-09 12:00,2017,2,9,12:00,1.6,1.3,98.0,27.0,10.0,4.8,98.8,,,"Rain,Fog",katkam-20170209120000.jpg
2017-02-09 13:00,2017,2,9,13:00,2.2,1.9,98.0,33.0,5.0,2.0,98.78,,,"Drizzle,Fog",katkam-20170209130000.jpg
2017-02-09 14:00,2017,2,9,14:00,2.4,2.1,98.0,9.0,16.0,12.9,98.7,,,Rain,katkam-20170209140000.jpg
2017-02-09 16:00,2017,2,9,16:00,4.8,3.5,91.0,10.0,22.0,24.1,98.99,,,Cloudy,katkam-20170209160000.jpg
2017-02-10 07:00,2017,2,10,07:00,4.5,3.2,91.0,10.0,20.0,24.1,100.2,,,Cloudy,katkam-20170210070000.jpg
2017-02-10 09:00,2017,2,10,09:00,4.9,3.3,89.0,11.0,18.0,24.1,100.21,,,Rain,katkam-20170210090000.jpg
2017-02-10 10:00,2017,2,10,10:00,5.9,3.1,82.0,13.0,24.0,24.1,100.26,,,Cloudy,katkam-20170210100000.jpg
2017-02-10 12:00,2017,2,10,12:00,6.0,2.7,79.0,14.0,22.0,24.1,100.24,,,Rain,katkam-20170210120000.jpg
2017-02-10 13:00,2017,2,10,13:00,5.5,3.5,87.0,13.0,19.0,24.1,100.29,,,Rain Showers,katkam-20170210130000.jpg
2017-02-10 16:00,2017,2,10,16:00,5.4,0.8,72.0,22.0,37.0,24.1,100.68,,,Cloudy,katkam-20170210160000.jpg
2017-02-11 07:00,2017,2,11,07:00,1.7,0.2,90.0,8.0,13.0,48.3,102.67,,,Cloudy,katkam-20170211070000.jpg
2017-02-11 10:00,2017,2,11,10:00,3.4,1.6,88.0,9.0,12.0,48.3,103.0,,,Cloudy,katkam-20170211100000.jpg
2017-02-11 13:00,2017,2,11,13:00,6.4,2.1,74.0,10.0,10.0,48.3,103.18,,,Cloudy,katkam-20170211130000.jpg
2017-02-11 16:00,2017,2,11,16:00,6.0,2.8,80.0,11.0,13.0,32.2,103.32,,,Cloudy,katkam-20170211160000.jpg
2017-02-12 07:00,2017,2,12,07:00,1.6,0.9,95.0,14.0,9.0,24.1,103.16,,,Cloudy,katkam-20170212070000.jpg
2017-02-12 10:00,2017,2,12,10:00,2.9,1.9,93.0,8.0,3.0,32.2,103.22,,,Mostly Cloudy,katkam-20170212100000.jpg
2017-02-12 13:00,2017,2,12,13:00,5.8,3.0,82.0,27.0,8.0,32.2,103.09,,,Mainly Clear,katkam-20170212130000.jpg
2017-02-12 16:00,2017,2,12,16:00,6.1,2.9,80.0,28.0,8.0,32.2,102.91,,,Mostly Cloudy,katkam-20170212160000.jpg
2017-02-13 07:00,2017,2,13,07:00,0.9,0.0,94.0,10.0,6.0,48.3,102.71,,,Mainly Clear,katkam-20170213070000.jpg
2017-02-13 10:00,2017,2,13,10:00,4.9,2.6,85.0,,0.0,48.3,102.63,,,Mainly Clear,katkam-20170213100000.jpg
2017-02-13 13:00,2017,2,13,13:00,7.3,5.5,88.0,30.0,14.0,48.3,102.43,,,Mainly Clear,katkam-20170213130000.jpg
2017-02-13 16:00,2017,2,13,16:00,7.1,5.3,88.0,30.0,9.0,48.3,102.17,,,Clear,katkam-20170213160000.jpg
2017-02-14 07:00,2017,2,14,07:00,2.7,1.5,92.0,10.0,12.0,48.3,101.79,,,Cloudy,katkam-20170214070000.jpg
2017-02-14 10:00,2017,2,14,10:00,6.8,2.7,75.0,13.0,14.0,48.3,101.75,,,Cloudy,katkam-20170214100000.jpg
2017-02-14 13:00,2017,2,14,13:00,10.6,3.4,61.0,10.0,15.0,48.3,101.4,,,Cloudy,katkam-20170214130000.jpg
2017-02-14 16:00,2017,2,14,16:00,9.6,3.8,67.0,12.0,8.0,48.3,101.08,,,Cloudy,katkam-20170214160000.jpg
2017-02-15 06:00,2017,2,15,06:00,9.2,8.3,94.0,9.0,21.0,12.9,100.47,,,Rain,katkam-20170215060000.jpg
2017-02-15 07:00,2017,2,15,07:00,9.6,8.4,92.0,11.0,20.0,24.1,100.52,,,Cloudy,katkam-20170215070000.jpg
2017-02-15 10:00,2017,2,15,10:00,10.2,8.8,91.0,9.0,19.0,24.1,100.53,,,Cloudy,katkam-20170215100000.jpg
2017-02-15 11:00,2017,2,15,11:00,10.6,9.2,91.0,10.0,25.0,24.1,100.42,,,Rain,katkam-20170215110000.jpg
2017-02-15 12:00,2017,2,15,12:00,11.0,9.9,93.0,11.0,21.0,9.7,100.37,,,"Rain,Fog",katkam-20170215120000.jpg
2017-02-15 13:00,2017,2,15,13:00,10.6,10.0,96.0,10.0,16.0,12.9,100.25,,,Rain,katkam-20170215130000.jpg
2017-02-15 14:00,2017,2,15,14:00,10.5,9.7,95.0,8.0,23.0,19.3,100.05,,,Rain,katkam-20170215140000.jpg
2017-02-15 15:00,2017,2,15,15:00,10.9,9.8,93.0,9.0,31.0,19.3,99.84,,,Rain,katkam-20170215150000.jpg
2017-02-15 16:00,2017,2,15,16:00,10.8,9.9,94.0,8.0,24.0,16.1,99.66,,,Moderate Rain,katkam-20170215160000.jpg
2017-02-15 17:00,2017,2,15,17:00,10.8,9.9,94.0,9.0,27.0,24.1,99.52,,,Rain,katkam-20170215170000.jpg
2017-02-16 07:00,2017,2,16,07:00,10.1,5.1,71.0,14.0,8.0,48.3,99.29,,,Cloudy,katkam-20170216070000.jpg
2017-02-16 10:00,2017,2,16,10:00,8.7,4.2,73.0,10.0,7.0,48.3,99.53,,,Mostly Cloudy,katkam-20170216100000.jpg
2017-02-16 13:00,2017,2,16,13:00,11.2,5.3,67.0,13.0,11.0,48.3,99.69,,,Mostly Cloudy,katkam-20170216130000.jpg
2017-02-16 16:00,2017,2,16,16:00,10.9,4.8,66.0,21.0,5.0,48.3,99.87,,,Mostly Cloudy,katkam-20170216160000.jpg
2017-02-17 07:00,2017,2,17,07:00,6.7,5.3,91.0,10.0,19.0,16.1,100.69,,,Rain Showers,katkam-20170217070000.jpg
2017-02-17 08:00,2017,2,17,08:00,6.6,5.9,95.0,9.0,13.0,9.7,100.71,,,"Rain Showers,Fog",katkam-20170217080000.jpg
2017-02-17 09:00,2017,2,17,09:00,7.0,6.1,94.0,9.0,13.0,16.1,100.72,,,Rain Showers,katkam-20170217090000.jpg
2017-02-17 10:00,2017,2,17,10:00,7.8,6.4,91.0,7.0,13.0,24.1,100.69,,,Mostly Cloudy,katkam-20170217100000.jpg
2017-02-17 13:00,2017,2,17,13:00,9.3,4.5,72.0,12.0,8.0,32.2,100.53,,,Mostly Cloudy,katkam-20170217130000.jpg
2017-02-17 16:00,2017,2,17,16:00,8.8,5.6,80.0,30.0,17.0,32.2,100.28,,,Mainly Clear,katkam-20170217160000.jpg
2017-02-18 07:00,2017,2,18,07:00,4.9,4.0,94.0,30.0,21.0,24.1,99.77,,,Rain Showers,katkam-20170218070000.jpg
2017-02-18 08:00,2017,2,18,08:00,4.9,4.0,94.0,31.0,18.0,19.3,99.76,,,Rain,katkam-20170218080000.jpg
2017-02-18 09:00,2017,2,18,09:00,5.1,3.9,92.0,33.0,13.0,19.3,99.72,,,Rain,katkam-20170218090000.jpg
2017-02-18 10:00,2017,2,18,10:00,5.5,3.8,89.0,31.0,8.0,16.1,99.68,,,Rain,katkam-20170218100000.jpg
2017-02-18 12:00,2017,2,18,12:00,5.7,3.9,88.0,30.0,19.0,24.1,99.59,,,Rain,katkam-20170218120000.jpg
2017-02-18 13:00,2017,2,18,13:00,5.7,4.7,93.0,31.0,17.0,16.1,99.56,,,Rain,katkam-20170218130000.jpg
2017-02-18 14:00,2017,2,18,14:00,5.9,4.4,90.0,31.0,13.0,16.1,99.53,,,Rain,katkam-20170218140000.jpg
2017-02-18 15:00,2017,2,18,15:00,5.7,4.2,90.0,30.0,10.0,16.1,99.53,,,Rain,katkam-20170218150000.jpg
2017-02-18 16:00,2017,2,18,16:00,5.7,4.4,91.0,31.0,8.0,19.3,99.53,,,Rain,katkam-20170218160000.jpg
2017-02-19 07:00,2017,2,19,07:00,5.5,4.0,90.0,11.0,12.0,24.1,99.48,,,Cloudy,katkam-20170219070000.jpg
2017-02-19 08:00,2017,2,19,08:00,5.5,4.2,91.0,9.0,17.0,24.1,99.49,,,Rain Showers,katkam-20170219080000.jpg
2017-02-19 09:00,2017,2,19,09:00,5.7,4.5,92.0,8.0,14.0,24.1,99.52,,,Rain Showers,katkam-20170219090000.jpg
2017-02-19 10:00,2017,2,19,10:00,6.2,4.9,91.0,10.0,10.0,19.3,99.55,,,Rain Showers,katkam-20170219100000.jpg
2017-02-19 12:00,2017,2,19,12:00,6.4,4.6,88.0,9.0,22.0,16.1,99.65,,,Rain Showers,katkam-20170219120000.jpg
2017-02-19 13:00,2017,2,19,13:00,6.7,4.7,87.0,8.0,19.0,16.1,99.64,,,Rain Showers,katkam-20170219130000.jpg
2017-02-19 14:00,2017,2,19,14:00,7.3,5.6,89.0,8.0,22.0,16.1,99.64,,,Rain Showers,katkam-20170219140000.jpg
2017-02-19 16:00,2017,2,19,16:00,8.1,4.5,78.0,12.0,30.0,24.1,99.7,,,Cloudy,katkam-20170219160000.jpg
2017-02-20 07:00,2017,2,20,07:00,4.9,3.4,90.0,4.0,14.0,32.2,99.99,,,Mostly Cloudy,katkam-20170220070000.jpg
2017-02-20 10:00,2017,2,20,10:00,7.4,4.4,81.0,33.0,9.0,32.2,100.01,,,Mostly Cloudy,katkam-20170220100000.jpg
2017-02-20 13:00,2017,2,20,13:00,7.5,6.0,90.0,29.0,30.0,32.2,100.08,,,Mostly Cloudy,katkam-20170220130000.jpg
2017-02-20 16:00,2017,2,20,16:00,6.6,5.1,90.0,29.0,24.0,32.2,100.36,,,Cloudy,katkam-20170220160000.jpg
2017-02-21 07:00,2017,2,21,07:00,4.3,3.0,91.0,29.0,26.0,32.2,100.79,,,Mostly Cloudy,katkam-20170221070000.jpg
2017-02-21 10:00,2017,2,21,10:00,6.3,4.1,86.0,29.0,30.0,32.2,101.09,,,Mostly Cloudy,katkam-20170221100000.jpg
2017-02-21 13:00,2017,2,21,13:00,6.6,3.9,83.0,29.0,25.0,32.2,101.29,,,Mostly Cloudy,katkam-20170221130000.jpg
2017-02-21 16:00,2017,2,21,16:00,7.0,2.7,74.0,25.0,3.0,48.3,101.45,,,Mostly Cloudy,katkam-20170221160000.jpg
2017-02-22 07:00,2017,2,22,07:00,2.4,1.1,91.0,8.0,8.0,48.3,102.12,,,Mostly Cloudy,katkam-20170222070000.jpg
2017-02-22 10:00,2017,2,22,10:00,4.6,1.8,82.0,20.0,6.0,32.2,102.22,,,Mostly Cloudy,katkam-20170222100000.jpg
2017-02-22 13:00,2017,2,22,13:00,6.3,2.4,76.0,26.0,17.0,32.2,102.19,,,Mainly Clear,katkam-20170222130000.jpg
2017-02-22 16:00,2017,2,22,16:00,6.1,1.8,74.0,29.0,21.0,48.3,102.16,,,Mainly Clear,katkam-20170222160000.jpg
2017-02-23 07:00,2017,2,23,07:00,1.3,-0.3,89.0,10.0,3.0,48.3,102.38,,,Mostly Cloudy,katkam-20170223070000.jpg
2017-02-23 10:00,2017,2,23,10:00,4.5,-0.3,71.0,31.0,4.0,48.3,102.46,,,Mostly Cloudy,katkam-20170223100000.jpg
2017-02-23 13:00,2017,2,23,13:00,5.5,1.3,74.0,29.0,22.0,48.3,102.4,,,Mainly Clear,katkam-20170223130000.jpg
2017-02-23 16:00,2017,2,23,16:00,5.0,-0.4,68.0,23.0,11.0,48.3,102.23,,,Mainly Clear,katkam-20170223160000.jpg
2017-02-24 07:00,2017,2,24,07:00,1.8,0.3,90.0,8.0,19.0,24.1,102.04,,,Cloudy,katkam-20170224070000.jpg
2017-02-24 10:00,2017,2,24,10:00,3.7,-0.5,74.0,6.0,17.0,32.2,102.17,,,Cloudy,katkam-20170224100000.jpg
2017-02-24 13:00,2017,2,24,13:00,6.1,-1.5,58.0,10.0,12.0,48.3,102.24,,,Mostly Cloudy,katkam-20170224130000.jpg
2017-02-24 16:00,2017,2,24,16:00,6.1,-0.9,61.0,24.0,13.0,48.3,102.23,,,Mainly Clear,katkam-20170224160000.jpg
2017-02-25 07:00,2017,2,25,07:00,-1.1,-2.8,88.0,7.0,8.0,32.2,102.4,,-4.0,Mainly Clear,katkam-20170225070000.jpg
2017-02-25 10:00,2017,2,25,10:00,2.9,-0.7,77.0,11.0,11.0,48.3,102.28,,,Cloudy,katkam-20170225100000.jpg
2017-02-25 13:00,2017,2,25,13:00,4.5,-0.3,71.0,22.0,9.0,48.3,102.08,,,Cloudy,katkam-20170225130000.jpg
2017-02-25 16:00,2017,2,25,16:00,5.3,0.1,69.0,11.0,8.0,48.3,101.73,,,Cloudy,katkam-20170225160000.jpg
2017-02-26 07:00,2017,2,26,07:00,1.8,-0.8,83.0,5.0,13.0,32.2,100.68,,,Cloudy,katkam-20170226070000.jpg
2017-02-26 10:00,2017,2,26,10:00,4.3,0.1,74.0,36.0,2.0,32.2,100.78,,,Cloudy,katkam-20170226100000.jpg
2017-02-26 13:00,2017,2,26,13:00,6.4,2.3,75.0,30.0,30.0,32.2,100.7,,,Mainly Clear,katkam-20170226130000.jpg
2017-02-26 16:00,2017,2,26,16:00,6.4,2.3,75.0,29.0,32.0,32.2,100.66,,,Mainly Clear,katkam-20170226160000.jpg
2017-02-27 07:00,2017,2,27,07:00,1.2,-4.9,64.0,5.0,14.0,24.1,100.63,,,Cloudy,katkam-20170227070000.jpg
2017-02-27 08:00,2017,2,27,08:00,0.9,-5.4,63.0,11.0,11.0,24.1,100.64,,,Snow Showers,katkam-20170227080000.jpg
2017-02-27 09:00,2017,2,27,09:00,0.2,-3.0,79.0,10.0,17.0,24.1,100.65,,,Snow Showers,katkam-20170227090000.jpg
2017-02-27 10:00,2017,2,27,10:00,-0.2,-1.3,92.0,7.0,16.0,6.4,100.63,,-5.0,Snow,katkam-20170227100000.jpg
2017-02-27 13:00,2017,2,27,13:00,2.0,-1.1,80.0,15.0,4.0,24.1,100.5,,,Cloudy,katkam-20170227130000.jpg
2017-02-27 16:00,2017,2,27,16:00,3.1,-0.7,76.0,29.0,13.0,48.3,100.51,,,Mainly Clear,katkam-20170227160000.jpg
2017-02-28 07:00,2017,2,28,07:00,0.4,-1.5,87.0,11.0,8.0,16.1,101.35,,,Snow Showers,katkam-20170228070000.jpg
2017-02-28 08:00,2017,2,28,08:00,-0.2,-1.2,93.0,10.0,11.0,1.6,101.47,,-4.0,Snow,katkam-20170228080000.jpg
2017-02-28 09:00,2017,2,28,09:00,0.2,-1.0,92.0,8.0,7.0,8.1,101.59,,,Snow,katkam-20170228090000.jpg
2017-02-28 10:00,2017,2,28,10:00,1.5,-0.3,88.0,11.0,10.0,24.1,101.65,,,Mostly Cloudy,katkam-20170228100000.jpg
2017-02-28 13:00,2017,2,28,13:00,4.2,-0.8,70.0,22.0,4.0,24.1,101.83,,,Mostly Cloudy,katkam-20170228130000.jpg
2017-02-28 16:00,2017,2,28,16:00,4.3,0.1,74.0,12.0,19.0,24.1,101.9,,,Rain,katkam-20170228160000.jpg
2017-03-01 07:00,2017,3,1,07:00,5.4,3.1,85.0,25.0,19.0,48.3,102.33,,,Cloudy,katkam-20170301070000.jpg
2017-03-01 10:00,2017,3,1,10:00,6.3,2.9,79.0,26.0,12.0,48.3,102.68,,,Cloudy,katkam-20170301100000.jpg
2017-03-01 13:00,2017,3,1,13:00,7.2,3.3,76.0,33.0,7.0,48.3,102.85,,,Cloudy,katkam-20170301130000.jpg
2017-03-01 16:00,2017,3,1,16:00,7.3,2.8,73.0,18.0,8.0,48.3,102.92,,,Cloudy,katkam-20170301160000.jpg
2017-03-02 07:00,2017,3,2,07:00,4.5,3.8,95.0,10.0,18.0,16.1,102.46,,,Cloudy,katkam-20170302070000.jpg
2017-03-02 09:00,2017,3,2,09:00,6.3,4.8,90.0,13.0,12.0,24.1,102.42,,,Rain,katkam-20170302090000.jpg
2017-03-02 10:00,2017,3,2,10:00,6.6,4.8,88.0,12.0,20.0,24.1,102.41,,,Rain,katkam-20170302100000.jpg
2017-03-02 11:00,2017,3,2,11:00,6.5,5.1,91.0,12.0,19.0,16.1,102.4,,,Rain,katkam-20170302110000.jpg
2017-03-02 13:00,2017,3,2,13:00,7.5,5.3,86.0,12.0,20.0,24.1,102.31,,,Rain,katkam-20170302130000.jpg
2017-03-02 16:00,2017,3,2,16:00,6.9,5.4,90.0,12.0,23.0,24.1,102.07,,,Rain,katkam-20170302160000.jpg
2017-03-02 17:00,2017,3,2,17:00,6.7,5.5,92.0,13.0,25.0,16.1,102.0,,,Rain,katkam-20170302170000.jpg
2017-03-03 07:00,2017,3,3,07:00,7.0,5.8,92.0,15.0,23.0,16.1,101.05,,,Rain,katkam-20170303070000.jpg
2017-03-03 10:00,2017,3,3,10:00,6.8,4.8,87.0,20.0,14.0,24.1,100.98,,,Cloudy,katkam-20170303100000.jpg
2017-03-03 11:00,2017,3,3,11:00,6.6,4.1,84.0,17.0,12.0,24.1,100.93,,,Rain,katkam-20170303110000.jpg
2017-03-03 12:00,2017,3,3,12:00,6.0,4.3,89.0,12.0,6.0,16.1,100.85,,,Rain,katkam-20170303120000.jpg
2017-03-03 13:00,2017,3,3,13:00,6.1,3.9,86.0,10.0,12.0,24.1,100.71,,,Rain,katkam-20170303130000.jpg
2017-03-03 14:00,2017,3,3,14:00,6.3,4.6,89.0,10.0,19.0,24.1,100.54,,,Rain,katkam-20170303140000.jpg
2017-03-03 15:00,2017,3,3,15:00,6.3,4.5,88.0,16.0,23.0,19.3,100.41,,,Rain,katkam-20170303150000.jpg
2017-03-03 16:00,2017,3,3,16:00,5.7,4.5,92.0,19.0,26.0,24.1,100.35,,,Rain,katkam-20170303160000.jpg
2017-03-04 06:00,2017,3,4,06:00,2.0,0.5,90.0,7.0,13.0,24.1,100.66,,,Rain,katkam-20170304060000.jpg
2017-03-04 07:00,2017,3,4,07:00,1.4,0.2,92.0,9.0,7.0,24.1,100.67,,,Mainly Clear,katkam-20170304070000.jpg
2017-03-04 10:00,2017,3,4,10:00,3.6,0.1,78.0,6.0,8.0,32.2,100.7,,,Mostly Cloudy,katkam-20170304100000.jpg
2017-03-04 13:00,2017,3,4,13:00,5.7,1.6,75.0,9.0,23.0,32.2,100.57,,,Mostly Cloudy,katkam-20170304130000.jpg
